ID,ANGER,DISGUST,FEAR,JOY,SADNESS,TENTATIVE,ANALYTICAL,CONFIDENT,VIEWS,URL
24,0.535268,0,0,0.733971648648649,0.7112225000000001,0.8094524444444443,0.8368537692307693,0.824898,164691,https://www.youtube.com/watch?v=6bNa8Nh0N3I
25,0,0,0.931034,0.6214225,0.64147625,0.7141160000000001,0.7688998888888888,0.764029,109232,https://www.youtube.com/watch?v=6F8wFkScnME
26,0.6102722558139536,0,0,0.522419,0,0,0.5684766612903224,0.693371,2958052,https://www.youtube.com/watch?v=6IGTPyLE27c
27,0.5794154736842108,0,0,0,0.5982655,0.681699,0.5744324743589737,0,611861,https://www.youtube.com/watch?v=6JkAGrYPTs0
28,0.5805463404255323,0,0,0.67506,0.586864,0.681699,0.5688784117647053,0,2313814,https://www.youtube.com/watch?v=6jXi-Z3M9Us
29,0,0,0,0.72598,0.563562888888889,0.6615329999999999,0.7679902142857143,0.69026225,122585,https://www.youtube.com/watch?v=6Ly7Btx0Stg
30,0.5499962419354838,0,0,0,0.564324,0.7095480000000001,0.5925489647058814,0.8080913333333334,298087,https://www.youtube.com/watch?v=6rewwDyYjaQ
31,0.5822260612244898,0,0.667814,0.517255,0,0.6704613333333334,0.5772272702702697,0.751512,1160837,https://www.youtube.com/watch?v=6wx-Qh4Vczc
32,0.581957391304348,0,0,0.556767,0.522753,0,0.5600979999999999,0.8728046,8065068,https://www.youtube.com/watch?v=73fz_uK-vhs
33,0,0,0,0.6661162857142857,0.560921,0.741981,0.7281126666666667,0.743784,172230,https://www.youtube.com/watch?v=7A4npk1Deug
34,0.5671235185185186,0,0,0,0,0.7031409999999999,0.5633096666666663,0,2320426,https://www.youtube.com/watch?v=7bRNEZVNVSs
35,0,0,0.503392,0.7069194666666667,0.649833,0.8171175833333333,0.7810952399999997,0.7463319999999999,200548,https://www.youtube.com/watch?v=7fx0QcHyrFk
36,0.565805425,0,0,0.589929,0.586283,0.88472125,0.5693952692307692,0.764876,3597379,https://www.youtube.com/watch?v=7qQhODwivLU
37,0.5738329019607845,0,0,0,0,0.842944,0.588092130434782,0.7477632857142857,988,https://www.youtube.com/watch?v=7qWZTmskDBA
38,0,0,0,0.7294396666666666,0.60711725,0.7170191428571429,0.7106432999999999,0.618451,17699346,https://www.youtube.com/watch?v=7yDmGnA8Hw0
39,0.5782249019607846,0,0,0.680316,0,0.7084043999999999,0.5771979599999993,0,3530523,https://www.youtube.com/watch?v=7YDpW-XSuoI
40,0.5861825227272729,0,0,0.5414635000000001,0,0,0.564060770491803,0.7689641538461538,5149772,https://www.youtube.com/watch?v=82fIpQjOxmc
41,0.5593166666666667,0,0,0.632865,0.65689,0.681699,0.5738428933333327,0,11059517,https://www.youtube.com/watch?v=8cTR6fk8frs
42,0.5431695,0,0.743703,0.7715584705882353,0.7705411666666667,0.8316488571428573,0.7875701111111112,0.7924313636363636,10738825,https://www.youtube.com/watch?v=8S0FDjFBj8o
43,0.5751103191489365,0,0,0,0,0.681699,0.573328777777777,0.6905448750000001,479635,https://www.youtube.com/watch?v=8SUqsxghmco
44,0.541092,0,0,0.6690164285714285,0,0.6598367142857142,0.707396,0.942582,1048996,https://www.youtube.com/watch?v=8xwh88cI_d8
45,0,0,0.8279395,0.74392285,0.6625404285714286,0.8059669333333335,0.7309380909090908,0.8160852857142855,1237971,https://www.youtube.com/watch?v=8_zk2DpgLCs
46,0,0,0.6731902,0,0.5685825714285714,0.6578004285714286,0.687834142857143,0,11350787,https://www.youtube.com/watch?v=9AEMKudv5p0
47,0,0,0.619757,0.6978848,0.569143,0.6564773333333332,0.756443625,0.579436,53537,https://www.youtube.com/watch?v=9Q2hew8759w
48,0,0,0.771005,0,0.6420045,0.6854605,0.7091368571428571,0.6913717142857143,2399744,https://www.youtube.com/watch?v=9uZ-jeZS8d0
49,0.5826013461538463,0,0,0.606887,0,0,0.582155763157894,0.8001866666666667,1259476,https://www.youtube.com/watch?v=a1YsAxiiH98
50,0.5743752093023258,0,0,0.596855,0,0,0.5615594347826082,0.798056,124424,https://www.youtube.com/watch?v=A49F9e2_AWs
51,0.619891557692308,0,0,0,0,0.7897540833333334,0.574228264705882,0.751512,14830055,https://www.youtube.com/watch?v=a9J8GaeDqVc
52,0.643031,0,0,0.7735505625,0.626076,0.8211733636363637,0.788828625,0.7928638,196230,https://www.youtube.com/watch?v=ag-Oyn8vIPE
53,0.5684000434782609,0,0,0.61401375,0,0,0.5852876710526307,0.8500085,3310695,https://www.youtube.com/watch?v=akdL5HB5LAA
54,0.5972372058823531,0,0.557262,0,0.636787,0.681699,0.5837171384615383,0,28150,https://www.youtube.com/watch?v=B-dYKkTTIks
55,0.5838970909090911,0,0,0,0,0.7563082857142859,0.5732873484848482,0.697549,3085422,https://www.youtube.com/watch?v=bBuDMEpUc8k
56,0.5668226511627907,0,0,0,0,0.7276493333333334,0.5857797948717942,0.8472065,32416,https://www.youtube.com/watch?v=BC7LytSihZk
57,0.5809373695652176,0,0,0,0,0.8006545,0.5740727971014489,0.92125,605811,https://www.youtube.com/watch?v=BLG53MA7qKQ
58,0.5631476724137932,0,0,0,0,0,0.600364205128204,0.751512,1427558,https://www.youtube.com/watch?v=boFbw7cwaG8
59,0.5327305,0,0,0.70121025,0.6989443333333334,0.8279094285714287,0.7962247499999999,0.9026393333333332,652627,https://www.youtube.com/watch?v=bp9KBrH8H04
60,0.5755034833333333,0,0,0.523224,0,0.7262284285714288,0.6069518999999992,0.632218,3804,https://www.youtube.com/watch?v=C2NkY3LsLmY
61,0.5804452,0,0,0,0,0.68578,0.5807951999999991,0,6803813,https://www.youtube.com/watch?v=CF8EhpJp1ww
62,0,0,0,0.6914857692307692,0.54416825,0.7946876,0.7122986666666667,0.6848259999999998,2778970,https://www.youtube.com/watch?v=CKCvf8E7V1g
63,0.5713356170212768,0,0,0.6108844,0.527771,0.91961,0.5785541428571424,0.7766214285714286,222733,https://www.youtube.com/watch?v=CknlnoDxtFI
64,0.5941174583333336,0,0,0.880435,0,0,0.5743884861111103,0.751512,4942491,https://www.youtube.com/watch?v=cnCMqr1QRQw
65,0,0,0,0.7039665000000002,0,0.8459100000000002,0.8105684999999999,0.8619612000000002,2408050,https://www.youtube.com/watch?v=cs2FFItnOZk
66,0,0,0,0.6162515714285713,0,0.855776,0.7517696666666667,0.5373479999999999,1244888,https://www.youtube.com/watch?v=cSKGa_7XJkg
67,0.6088832962962963,0,0,0,0.580101,0.6704613333333334,0.5706245584415576,0.92125,4510430,https://www.youtube.com/watch?v=CWFyxn0qDEU
68,0.6126339268292684,0,0,0,0.556601,0.631669,0.574257149253731,0,6857751,https://www.youtube.com/watch?v=D3sotAxZSG8
69,0.5896114285714287,0,0,0,0,0.7062973333333334,0.5766608999999996,0,693488,https://www.youtube.com/watch?v=dFGkExLDrEc
70,0.605467275,0,0,0.606998,0.6124335000000001,0.7062973333333334,0.5632486911764699,0.7157645000000001,1230302,https://www.youtube.com/watch?v=dkA3AoD-0oQ
71,0.5699796981132075,0,0,0.589929,0,0.7280311666666667,0.5636327222222215,0.92125,2027566,https://www.youtube.com/watch?v=dxxqA4NhQM4
72,0.5839387674418609,0,0,0.5857844999999999,0,0.7001477500000001,0.5693402388059696,0,71074,https://www.youtube.com/watch?v=DyAhZrmsqh0
73,0.6395740000000001,0,0,0.6452595,0.640564,0.6571718333333333,0.6814204615384617,0.7929507142857143,372163,https://www.youtube.com/watch?v=E83b32wqrLs
74,0,0,0,0.6650098750000001,0,0.7933392,0.7308443636363637,0.5655345,113662,https://www.youtube.com/watch?v=eeVCz-9SUc8
75,0.5694141363636366,0,0,0,0,0,0.5662179864864857,0,1618110,https://www.youtube.com/watch?v=ej8EpWYFhnw
76,0.5723059761904762,0,0,0.6931455,0,0.7655648461538462,0.5921828235294113,0.7454244,5307,https://www.youtube.com/watch?v=EqNcPfXdqos
77,0.6018079555555556,0,0,0,0,0,0.5629098507462681,0.6707973333333334,1944579,https://www.youtube.com/watch?v=esqwP4wN7gc
78,0.5901644897959183,0,0,0,0,0.6902825384615383,0.6029362469135795,0.7475881666666666,5951033,https://www.youtube.com/watch?v=eTFy8RnUkoU
79,0,0,0,0.7139073636363636,0.6099095,0.8235074000000001,0.7831577142857142,0.7547980000000001,123174,https://www.youtube.com/watch?v=EtZQT3avFaY
80,0,0,0,0.6610106,0,0.7508863000000001,0.832960842105263,0.755017,128618,https://www.youtube.com/watch?v=Eup2J0oAq9Y
81,0.5979958695652176,0,0,0,0,0.692851,0.5688856666666661,0.70434,6143732,https://www.youtube.com/watch?v=f60dheI4ARg
82,0.76521825,0,0,0.738314652173913,0.7700437692307691,0.8200065263157896,0.7615843333333332,0.8503013571428572,295590,https://www.youtube.com/watch?v=F6Qo8IDsVNg
83,0,0,0.5394423333333332,0.7368356875000001,0.5905901666666667,0.7133739333333332,0.7644457083333331,0.7782145714285714,2065224,https://www.youtube.com/watch?v=F7Id9caYw-Y
84,0.5757543684210529,0,0,0,0.517702,0.8506668000000002,0.5802132777777772,0.841568,5718141,https://www.youtube.com/watch?v=fbPmLhM9EZQ
85,0.5786924893617024,0,0,0,0,0.7898357500000001,0.5680940735294112,0.684214,1379831,https://www.youtube.com/watch?v=Fdy3bijY0sA
86,0,0,0.534409,0.640328,0.692667,0.8095387500000001,0.9979315,0.579436,959731,https://www.youtube.com/watch?v=Fe8hRCQeTGo
87,0.5918967250000001,0,0,0.590512,0.524234,0.6813695384615385,0.5913111428571425,0.92125,3409930,https://www.youtube.com/watch?v=ffSy3-PJ5QI
88,0,0,0,0.7013835333333334,0.516336,0.6872293076923076,0.7118426923076924,0,9333040,https://www.youtube.com/watch?v=Fkd9TWUtFm0
89,0,0,0,0.6759874285714286,0.52225,0.82412265,0.7114404999999999,0.7671588333333332,2433345,https://www.youtube.com/watch?v=flthk8SNiiE
90,0.5908731818181819,0,0,0,0,0.7716280833333334,0.5748441267605628,0,11667,https://www.youtube.com/watch?v=fM24rFTh11Y
91,0.78291,0,0.8699152499999999,0.6871929230769231,0.65427975,0.73369425,0.7998354666666666,0.7648999999999999,503583,https://www.youtube.com/watch?v=FMJgZ4s2E3w
92,0.931034,0,0,0.6017455,0.6199837142857143,0.7542104166666665,0.7732388666666665,0.825035,3320674,https://www.youtube.com/watch?v=foVMwJtlR5s
93,0.6054900465116277,0,0,0.51671,0,0,0.5847614057971008,0.8113560000000001,7725977,https://www.youtube.com/watch?v=fSDDCvQ3e-8
94,0.5886762600000003,0,0,0,0.5249680000000001,0.7276493333333334,0.569968972602739,0.7916984285714285,2609964,https://www.youtube.com/watch?v=FV8n_E_6Tpc
95,0.5857974705882354,0,0,0,0.535019,0.7078969166666668,0.5776096268656712,0,1763568,https://www.youtube.com/watch?v=gBVM-L9iMpU
96,0,0,0,0.5979877499999999,0.5698458333333333,0.799087125,0.8608135333333333,0,1401211,https://www.youtube.com/watch?v=Ghbkv0MKV-w
97,0.5609604716981134,0,0,0,0,0.7062973333333334,0.5967471599999992,0.6530087142857143,159858,https://www.youtube.com/watch?v=Gj14y41twxs
98,0.596414043478261,0,0,0.6577512499999999,0,0.6819257000000001,0.5857471612903222,0.8653706666666666,18125210,https://www.youtube.com/watch?v=GsSWj51uGnI
99,0,0,0,0.5898114999999999,0.567822,0.7520873333333333,0.673566,0.7071535,9667066,https://www.youtube.com/watch?v=gV6hP9wpMW8
100,0.5919609454545455,0,0.6678295000000001,0,0,0.7276493333333334,0.5736988607594931,0.6760967272727274,618491,https://www.youtube.com/watch?v=gxEwTFJG1DQ
101,0,0,0,0.6644017777777779,0.6766922857142857,0.8638079999999999,0.7635098749999999,0.6936248333333334,939178,https://www.youtube.com/watch?v=GZadCj8O1-0
102,0,0,0,0.6768842941176472,0.5747019999999999,0.7963766999999999,0.7237320952380952,0.791798,7739130,https://www.youtube.com/watch?v=H14bBuluwB8
103,0.581065581395349,0,0,0,0,0.681699,0.6377960999999989,0.818735,31936,https://www.youtube.com/watch?v=hD-W97zLIkk
104,0.5689319629629631,0,0,0,0,0.6790725,0.5807964929577459,0.92125,811,https://www.youtube.com/watch?v=hsNGdNfpJhU
105,0.6113214000000001,0,0,0.79384,0.55688275,0.91961,0.5696377605633798,0.754519,427052,https://www.youtube.com/watch?v=IAcOsK9gRLk
106,0,0,0,0.6531270909090909,0.550534,0.814432,0.85456575,0.8269535999999998,500777,https://www.youtube.com/watch?v=IBf9pXOmpFw
107,0,0,0.80661,0.6835024000000001,0.6325284999999999,0.817624,0.7724606363636363,0.7869809999999999,325428,https://www.youtube.com/watch?v=iE9HMudybyc
108,0.5774890000000001,0,0,0,0,0.7215014000000001,0.5679149999999997,0,1740364,https://www.youtube.com/watch?v=ISR2gZwSoCU
109,0.5839042222222223,0,0.7390839166666666,0,0,0.8297355833333335,0.6048653108108102,0.799994,231,https://www.youtube.com/watch?v=It-KgFniC6M
110,0.5925242264150945,0,0,0.694558,0,0.7246803333333335,0.579558259740259,0.764876,2044562,https://www.youtube.com/watch?v=ItFchh-vPgY
111,0.5867140000000002,0,0,0.596459,0,0.7276493333333334,0.5667064242424239,0,2319050,https://www.youtube.com/watch?v=IvclyTi6UcA
112,0.5636577555555555,0,0,0.655145,0.596321,0.6648425,0.5731418235294112,0.6970086666666666,10952049,https://www.youtube.com/watch?v=J3Pl-qvA1X8
113,0.5859278510638297,0,0.6494850000000001,0,0.579858,0.7602297777777778,0.6179363493975892,0.7845633333333334,730989,https://www.youtube.com/watch?v=jDxb21qIilM
114,0,0,0.509215,0.6871593333333333,0.6646369999999999,0.786213,0.737225,0.7749918,176825,https://www.youtube.com/watch?v=jHasl3KqcA8
115,0,0,0.7069143333333333,0.7162985000000001,0.76678575,0.8776753749999999,0.6997940000000001,0.66811075,1924396,https://www.youtube.com/watch?v=jLbJayQygzw
116,0.58772968627451,0,0,0.616621,0.577281,0.6595833333333334,0.5704076891891885,0,142497,https://www.youtube.com/watch?v=JMC8kHycgwM
117,0.5955585111111114,0,0,0,0,0.7442375,0.5757561230769227,0,7747672,https://www.youtube.com/watch?v=jO3lhCBKn3I
118,0.5743817291666667,0,0,0,0.552526,0.6851260588235293,0.5954574366197182,0,614519,https://www.youtube.com/watch?v=jORFHuGIvVI
119,0.5741865892857146,0,0,0.72128,0,0.6744045,0.5897675492957739,0.79591,4891286,https://www.youtube.com/watch?v=JW0KGE2ErSk
120,0.5898881395348838,0,0.54161375,0,0.587534,0.6483456666666667,0.5920340410958899,0.7476334545454545,5662,https://www.youtube.com/watch?v=K-CapDmy9Ew
121,0.5966161041666668,0,0,0,0.502655,0.91961,0.5691531944444436,0.92125,1354742,https://www.youtube.com/watch?v=kExKwBLdFzc
122,0.5744059454545457,0,0,0.7830236666666667,0,0.6541665,0.5683415142857137,0.7127513333333333,10510307,https://www.youtube.com/watch?v=KGR5HP3KSBk
123,0.5836044339622642,0,0,0.503253,0,0.6662636666666667,0.5994863658536579,0.751512,444188,https://www.youtube.com/watch?v=kib6uXQsxBA
124,0.5728669454545458,0,0,0,0,0.7001477500000001,0.5938143896103887,0.7693306666666667,2353,https://www.youtube.com/watch?v=KKLZn8bGLZk
125,0,0,0.583044,0,0.60136475,0.7977275,0.8075494615384614,0.712548,364212,https://www.youtube.com/watch?v=knJWF4km3y0
126,0.5905394285714288,0,0,0,0.550597,0.68578,0.5678086842105255,0.7763005000000001,625776,https://www.youtube.com/watch?v=Kpwmp-QAeQg
127,0.601189681818182,0,0,0,0.5628536666666667,0.6869949999999999,0.5898578999999993,0.754519,4558,https://www.youtube.com/watch?v=kr1VgHUVKX8
128,0.5911977547169813,0,0,0.660547,0,0.7474901666666667,0.5760364358974351,0.8001866666666667,44848,https://www.youtube.com/watch?v=KTsBSRn2GcQ
129,0,0,0.53908,0.601412,0.6261531666666668,0.984352,0.724099,0.7621106666666666,12306721,https://www.youtube.com/watch?v=kze1JkPl5_8
130,0.5850819400000001,0,0,0,0,0.7337683076923077,0.5853444285714279,0,113855,https://www.youtube.com/watch?v=l3QbzvT6vko
131,0.5521399166666666,0,0,0,0.5450156666666667,0.5868353333333333,0.5830732328767118,0,6079,https://www.youtube.com/watch?v=L7evFMipVZE
132,0.931034,0,0,0.6800952142857141,0,0.7729595454545456,0.7751856666666667,0.869057375,791185,https://www.youtube.com/watch?v=L8YJtvHGeUU
133,0,0,0.5422640000000001,0.659263,0.6151730000000001,0.7097531428571429,0.7458560999999999,0.6231018,260787,https://www.youtube.com/watch?v=L9dEvhQ3yHo
134,0.72233,0,0.5859125000000001,0.7271546111111111,0.6501145,0.7393232727272726,0.7571054545454546,0.8775514,3210380,https://www.youtube.com/watch?v=LD3pVORn7CU
135,0.5742720363636366,0,0,0,0.519198,0.7316040769230768,0.5931681666666658,0,1327767,https://www.youtube.com/watch?v=LLSb8phQ1t8
136,0.5938447142857145,0,0,0.7484266249999999,0,0.681699,0.566888911392404,0.751512,179528,https://www.youtube.com/watch?v=LqI6XZwL0KY
137,0,0,0,0.702621076923077,0,0.9035323333333333,0.7580205,0.525926,981936,https://www.youtube.com/watch?v=LtZRSBb5VG8
138,0.5843842765957449,0,0,0,0.5362435,0.7609185,0.5892140958904102,0.708971,276550,https://www.youtube.com/watch?v=l_xIgzO2c9A
139,0,0,0,0.6942213333333332,0.6164635,0.8709205,0.7143204999999999,0.8165723333333332,632484,https://www.youtube.com/watch?v=MhnSzwXvGfc
140,0,0,0.537191,0.6907634615384617,0.6256911666666667,0.7907010000000001,0.7496680833333333,0.7586262500000001,185447,https://www.youtube.com/watch?v=MpYrJs0rX84
141,0.5785171568627452,0,0,0.786802,0.604052,0.7212665,0.6122428823529403,0.7669655714285714,2023479,https://www.youtube.com/watch?v=N8A1kukGVc0
142,0.5661826470588237,0,0,0,0,0,0.5855174303797459,0.8149268333333333,424090,https://www.youtube.com/watch?v=nccryZOcrUg
143,0.5931387250000001,0,0,0.702133,0,0.7635834,0.5616634374999996,0.771897,2120085,https://www.youtube.com/watch?v=NG9p1FFwxb0
144,0.5931079791666668,0,0,0.848477,0.5457046666666666,0.681699,0.5954811807228908,0.7943065999999999,1045037,https://www.youtube.com/watch?v=nI2VQ-ZsNr0
145,0,0,0.821579,0.7553481428571429,0.6704515555555556,0.756783,0.6659477692307691,0.801759,1564625,https://www.youtube.com/watch?v=NiKtZgImdlY
146,0.529125,0,0,0.7463195714285715,0.5336525000000001,0.72753,0.7041577777777778,0.80026,635180,https://www.youtube.com/watch?v=nncY-MA1Iu8
147,0.6053233414634147,0,0,0,0.683502,0.7421971666666667,0.5600979999999998,0.788018,324793,https://www.youtube.com/watch?v=nnfk934kZCo
148,0.5934968846153849,0,0,0,0,0.6213964999999999,0.5701729305555551,0.727798,1732421,https://www.youtube.com/watch?v=NqDbG9h-f7c
149,0.5965673061224489,0,0,0,0,0.7065403333333333,0.5835912133333325,0.8977476000000001,589,https://www.youtube.com/watch?v=nRRO_dQqa7E
150,0,0,0,0.7501104999999999,0,0.8202435,0.9668589999999999,0.9259809999999999,931636,https://www.youtube.com/watch?v=nw52e0dfCaA
151,0.5830167608695654,0,0,0.58503,0.5292225,0.8127220909090909,0.5750675555555552,0,634538,https://www.youtube.com/watch?v=n_wMawc24Og
152,0,0,0,0.6526909090909091,0,0.698559,0.7166993333333334,0.579436,6058484,https://www.youtube.com/watch?v=O3YJMaL55TM
153,0.5951528800000001,0,0,0,0.5873705,0.764272,0.5749417424242419,0,15642704,https://www.youtube.com/watch?v=O9YL04v-J5U
154,0.5724437500000003,0,0,0,0,0.7610026666666667,0.592043608108108,0.7886522499999998,1663109,https://www.youtube.com/watch?v=oiSINfvMuWY
155,0.5944976,0,0,0,0,0.696458,0.5618071355932203,0.7638670909090909,7564805,https://www.youtube.com/watch?v=OJtblo12UxI
156,0.5601372045454548,0,0,0,0,0.6864228750000001,0.5974618214285707,0.7674510000000001,5247,https://www.youtube.com/watch?v=Oma2IXoRZSk
157,0.5981786578947369,0,0,0.664143,0,0,0.5719862307692303,0,2857435,https://www.youtube.com/watch?v=OQTn-BcBYZg
158,0.6020720869565218,0,0,0,0,0.681699,0.5973386760563376,0.8167058333333334,1088093,https://www.youtube.com/watch?v=ozlbeXrb_5A
159,0,0,0.913043,0.6177274444444444,0.5892605,0.7224693333333332,0.7107506500000002,0.775702,788293,https://www.youtube.com/watch?v=Pec-m1NXnr0
160,0.580084111111111,0,0,0,0.676919,0.8403063333333334,0.5839573571428566,0.749402375,2153983,https://www.youtube.com/watch?v=PpLVfUidxKA
161,0.5874554761904763,0,0.787432,0.6967795,0.502926,0.6711173333333335,0.571814825396825,0.7845633333333334,16202768,https://www.youtube.com/watch?v=PxzQSWx9IGs
162,0.5858930370370372,0,0,0,0,0.6826253333333333,0.5736524428571422,0.555073,4231676,https://www.youtube.com/watch?v=pzYZ_sMW6Eo
163,0.5669580000000001,0,0,0,0,0.7608646666666666,0.5785576164383555,0,5838961,https://www.youtube.com/watch?v=Q8TUSsqWCTM
164,0.5567181666666666,0,0,0.6597476,0.535535,0.706444294117647,0.6940603888888889,0.7661615714285713,4417712,https://www.youtube.com/watch?v=qG3eNG2rO7o
165,0.6027071964285716,0,0,0,0,0.8137407142857143,0.58332273076923,0.7423748,8559559,https://www.youtube.com/watch?v=qiiWdTz_MNc
166,0,0,0,0.787462,0,0.681699,0.670789,0.560944,2664424,https://www.youtube.com/watch?v=qNoTjrgMUcs
167,0.6673673333333333,0,0,0.7174253076923077,0.5976733333333333,0.8157328235294118,0.8029111176470587,0.8389559166666666,673875,https://www.youtube.com/watch?v=QoT0-2vu9m4
168,0.5648131475409837,0,0,0,0.5477515,0.7011698333333335,0.5979402531645562,0.849827,4961283,https://www.youtube.com/watch?v=qszGzNoopTc
169,0,0,0.537314,0.625406,0.545535,0.8101242222222222,0.7175318888888889,0.579436,942110,https://www.youtube.com/watch?v=r1y4E9oI0cw
170,0.5780614186046512,0,0,0,0.667441,0.6324344,0.5871298378378369,0.7993735,3802876,https://www.youtube.com/watch?v=R5Y1mHxfnA8
171,0.5814743200000002,0,0.731042,0,0,0.8018927333333336,0.5903109583333327,0.797689,89785,https://www.youtube.com/watch?v=rAbSA1d105I
172,0.5823971886792454,0,0,0,0,0.7638261,0.5855379210526307,0.567034,1968209,https://www.youtube.com/watch?v=raybaccaAaU
173,0.5678610303030303,0,0.71495,0,0,0.6488285,0.5845591206896551,0.7789801818181817,269220,https://www.youtube.com/watch?v=s4VzOOZWMI0
174,0.591087,0,0.528965,0.72549425,0.537562,0.6758474999999999,0.8199359999999999,0.8765695,1046072,https://www.youtube.com/watch?v=sAQfzHBpRsc
175,0,0,0,0.7026216666666666,0,0.650538,0.797288375,0.8408886666666667,76034,https://www.youtube.com/watch?v=SiDMd-b-R2g
176,0.630007,0,0,0.7608675454545456,0.5881075,0.8308946470588237,0.7666300645161288,0.8312318181818181,433417,https://www.youtube.com/watch?v=sR6P5Qdvlnk
177,0.6136790999999999,0,0,0,0,0.681699,0.6067065194805186,0.7693306666666667,3618606,https://www.youtube.com/watch?v=sUrSr6Ga6i0
178,0.5967702075471699,0,0,0.656049,0.510371,0.681699,0.5757031486486479,0.768551375,2267041,https://www.youtube.com/watch?v=TalN9N0QgFM
179,0.566467088888889,0,0,0,0.587066,0.8765292499999999,0.5689801884057966,0.808510888888889,2073058,https://www.youtube.com/watch?v=TDJNUst6Al0
180,0.931034,0,0.6814104,0.6848256666666667,0.6789753636363637,0.6359682222222222,0.7348115294117646,0.75736475,161351,https://www.youtube.com/watch?v=tFX1nQLZUVM
181,0.5744119183673471,0,0,0,0,0.7400412857142857,0.5704340135135129,0,1837122,https://www.youtube.com/watch?v=TPLZdBNYaYg
182,0.5884477547169813,0,0,0.5639540000000001,0.642135,0.6760711111111113,0.5865956962025308,0.6835686666666666,1107672,https://www.youtube.com/watch?v=UNP03fDSj1U
183,0,0,0,0.6910454210526316,0.558477,0.8738755999999999,0.7807711612903224,0.8084771818181818,113475,https://www.youtube.com/watch?v=UoX-YihV_ew
184,0.6006872444444443,0,0,0.6264651999999999,0,0.750093,0.5970439876543201,0.892292,773169,https://www.youtube.com/watch?v=uqAaI0qdGM8
185,0,0,0.715174,0.7658436,0.69745825,0.8090934545454546,0.7376279999999998,0.579436,53971,https://www.youtube.com/watch?v=uqc56GMOYWY
